con_description,lang,votes,mos,mos_std
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,3.6,1.14017542509914
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,4.0,4.75,0.5
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,2.4,0.8944271909999159
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,8.0,4.5,0.534522483824849
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.2,1.09544511501033
simulated,en,7.0,4.71428571428571,0.7559289460184551
simulated,en,5.0,5.0,0.0
simulated,en,5.0,4.4,1.34164078649987
simulated,en,5.0,4.6,0.8944271909999159
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.8,1.09544511501033
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.6,0.547722557505166
simulated,en,4.0,4.75,0.5
simulated,en,5.0,3.8,1.6431676725155
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,7.0,4.85714285714286,0.3779644730092271
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,4.0,4.5,1.0
simulated,en,7.0,4.42857142857143,0.786795792469443
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,2.0,1.0
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,8.0,3.75,0.886405260427918
simulated,en,5.0,2.6,1.51657508881031
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,2.4,1.14017542509914
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,3.2,1.30384048104053
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,3.0,1.0
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,3.2,1.09544511501033
simulated,en,4.0,3.0,0.8164965809277259
simulated,en,8.0,2.125,0.991031208965115
simulated,en,5.0,1.4,0.547722557505166
simulated,en,9.0,3.55555555555556,0.881917103688197
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,4.0,3.5,0.577350269189626
simulated,en,8.0,3.875,0.83452296039628
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,2.0,1.22474487139159
simulated,en,5.0,2.6,0.8944271909999159
simulated,en,5.0,4.0,0.707106781186548
simulated,en,6.0,2.3333333333333304,0.516397779494322
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,10.0,3.4,1.07496769977314
simulated,en,7.0,3.28571428571429,1.38013111868471
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,8.0,1.75,0.707106781186548
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,2.6,0.547722557505166
simulated,en,5.0,1.0,0.0
simulated,en,5.0,3.8,1.78885438199983
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,3.6,1.51657508881031
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,3.0,0.0
simulated,en,5.0,4.4,0.547722557505166
simulated,en,4.0,1.5,0.577350269189626
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,2.6,0.547722557505166
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,4.0,3.5,1.0
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,8.0,4.125,0.353553390593274
simulated,en,5.0,1.6,0.8944271909999159
simulated,en,5.0,3.4,1.51657508881031
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,8.0,3.25,0.886405260427918
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,4.0,3.75,0.5
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,3.2,1.09544511501033
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,3.0,0.0
simulated,en,5.0,2.4,0.8944271909999159
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,3.0,0.707106781186548
simulated,en,9.0,4.0,0.5
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,3.0,0.707106781186548
simulated,en,4.0,4.5,0.577350269189626
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,5.0,2.8,1.30384048104053
simulated,en,5.0,2.8,1.30384048104053
simulated,en,5.0,1.8,0.4472135954999579
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,4.0,3.75,0.5
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,6.0,2.6666666666666696,0.516397779494322
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.4,0.8944271909999159
simulated,en,5.0,2.6,1.14017542509914
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,3.4,1.14017542509914
simulated,en,5.0,1.8,0.4472135954999579
simulated,en,5.0,3.4,1.14017542509914
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,3.0,0.707106781186548
simulated,en,7.0,4.142857142857141,0.899735410842437
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,7.0,2.42857142857143,0.975900072948533
simulated,en,5.0,3.4,0.547722557505166
simulated,en,10.0,4.0,0.8164965809277259
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,4.0,1.0
simulated,en,5.0,1.4,0.547722557505166
simulated,en,9.0,3.0,0.8660254037844392
simulated,en,5.0,5.0,0.0
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,4.0,4.75,0.5
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,6.0,4.33333333333333,0.516397779494322
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,8.0,4.625,0.7440238091428449
simulated,en,7.0,5.0,0.0
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,2.4,0.8944271909999159
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,2.4,0.8944271909999159
simulated,en,7.0,3.4285714285714306,0.975900072948533
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,2.6,1.14017542509914
simulated,en,5.0,1.6,0.547722557505166
simulated,en,8.0,3.375,0.7440238091428449
simulated,en,3.0,3.3333333333333304,1.52752523165195
simulated,en,5.0,2.2,1.09544511501033
simulated,en,9.0,3.22222222222222,0.666666666666667
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,4.6,0.547722557505166
simulated,en,4.0,3.5,1.29099444873581
simulated,en,5.0,4.2,1.30384048104053
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,3.4,1.14017542509914
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,6.0,4.5,0.547722557505166
simulated,en,5.0,4.6,0.8944271909999159
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,2.2,1.09544511501033
simulated,en,4.0,4.0,1.15470053837925
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,3.6,1.14017542509914
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,5.0,0.0
simulated,en,5.0,5.0,0.0
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,3.6,0.547722557505166
simulated,en,4.0,2.25,0.5
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,9.0,2.44444444444444,0.881917103688197
simulated,en,5.0,2.6,0.8944271909999159
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,4.0,4.0,0.8164965809277259
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,4.0,0.0
simulated,en,5.0,3.2,1.30384048104053
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,2.6,0.8944271909999159
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.0,1.0
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,3.0,1.0
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,2.4,1.14017542509914
simulated,en,5.0,3.8,1.09544511501033
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,2.6,0.547722557505166
simulated,en,4.0,3.25,0.5
simulated,en,5.0,4.2,1.09544511501033
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,5.0,0.0
simulated,en,5.0,5.0,0.0
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,4.0,3.75,1.5
simulated,en,5.0,3.4,0.547722557505166
simulated,en,8.0,1.75,0.886405260427918
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.6,0.8944271909999159
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,2.8,1.09544511501033
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,5.0,3.0,1.58113883008419
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,4.2,0.4472135954999579
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,3.6,1.34164078649987
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,5.0,0.0
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,2.0,1.0
simulated,en,8.0,1.625,0.517549169506766
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,3.6,1.14017542509914
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,3.2,1.09544511501033
simulated,en,5.0,4.6,0.547722557505166
simulated,en,5.0,4.4,0.8944271909999159
simulated,en,8.0,3.75,1.03509833901353
simulated,en,5.0,3.2,1.30384048104053
simulated,en,7.0,4.42857142857143,0.534522483824849
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,4.0,3.25,0.5
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,10.0,1.2,0.421637021355784
simulated,en,4.0,1.5,1.0
simulated,en,10.0,2.3,0.483045891539648
simulated,en,9.0,1.88888888888889,0.600925212577332
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,1.0,0.0
simulated,en,5.0,1.0,0.0
simulated,en,5.0,1.0,0.0
simulated,en,4.0,2.5,0.577350269189626
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,1.8,0.4472135954999579
simulated,en,5.0,3.0,0.707106781186548
simulated,en,4.0,2.75,0.5
simulated,en,7.0,2.0,0.577350269189626
simulated,en,5.0,2.6,0.547722557505166
simulated,en,5.0,1.0,0.0
simulated,en,9.0,2.77777777777778,0.833333333333333
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,1.8,0.4472135954999579
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,10.0,1.9,0.7378647873726221
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,2.4,0.547722557505166
simulated,en,4.0,1.5,0.577350269189626
simulated,en,5.0,1.8,0.4472135954999579
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,1.0,0.0
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,5.0,3.4,1.14017542509914
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,3.0,1.22474487139159
simulated,en,5.0,2.4,0.547722557505166
simulated,en,10.0,2.0,0.8164965809277259
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.4,0.547722557505166
simulated,en,9.0,2.6666666666666696,0.707106781186547
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,2.4,0.547722557505166
simulated,en,9.0,1.55555555555556,0.726483157256779
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,2.6,0.8944271909999159
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,2.0,0.0
simulated,en,7.0,2.28571428571429,0.7559289460184551
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,1.0,0.0
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,2.6,1.14017542509914
simulated,en,5.0,2.6,0.547722557505166
simulated,en,5.0,2.0,0.0
simulated,en,4.0,1.0,0.0
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,5.0,4.2,1.09544511501033
simulated,en,5.0,3.6,0.547722557505166
simulated,en,10.0,3.6,0.843274042711568
simulated,en,5.0,3.4,0.547722557505166
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,2.6,0.547722557505166
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,2.0,0.0
simulated,en,4.0,1.5,0.577350269189626
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,5.0,3.4,1.14017542509914
simulated,en,5.0,4.4,0.547722557505166
simulated,en,9.0,3.55555555555556,0.52704627669473
simulated,en,5.0,2.8,0.4472135954999579
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,2.0,1.0
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,5.0,2.8,1.30384048104053
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.2,0.4472135954999579
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,3.8,0.8366600265340759
simulated,en,4.0,3.75,0.5
simulated,en,5.0,3.6,1.14017542509914
simulated,en,5.0,3.4,0.8944271909999159
simulated,en,5.0,3.6,0.547722557505166
simulated,en,4.0,2.5,0.577350269189626
simulated,en,5.0,2.4,1.14017542509914
simulated,en,5.0,1.8,1.30384048104053
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,10.0,3.8,0.6324555320336761
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,2.2,1.09544511501033
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,4.2,0.8366600265340759
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,8.0,2.75,0.462910049886276
simulated,en,5.0,2.6,0.8944271909999159
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,2.4,0.8944271909999159
simulated,en,5.0,1.4,0.547722557505166
simulated,en,8.0,2.75,0.462910049886276
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,2.6,1.14017542509914
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,3.4,0.547722557505166
simulated,en,8.0,2.875,0.83452296039628
simulated,en,5.0,2.2,1.09544511501033
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,5.0,1.0,0.0
simulated,en,5.0,3.0,0.0
simulated,en,5.0,3.6,0.547722557505166
simulated,en,5.0,3.4,1.14017542509914
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.6,0.8944271909999159
simulated,en,5.0,2.2,1.09544511501033
simulated,en,4.0,1.5,0.577350269189626
simulated,en,4.0,1.25,0.5
simulated,en,5.0,3.0,0.707106781186548
simulated,en,4.0,3.75,0.5
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,3.0,2.3333333333333304,0.577350269189626
simulated,en,5.0,2.2,1.09544511501033
simulated,en,5.0,2.6,1.14017542509914
simulated,en,5.0,2.6,0.8944271909999159
simulated,en,5.0,2.6,0.547722557505166
simulated,en,5.0,1.8,0.4472135954999579
simulated,en,5.0,1.8,0.4472135954999579
simulated,en,5.0,3.0,1.22474487139159
simulated,en,4.0,4.25,0.5
simulated,en,5.0,3.8,1.09544511501033
simulated,en,5.0,4.0,0.707106781186548
simulated,en,5.0,2.8,0.8366600265340759
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,2.6,0.547722557505166
simulated,en,9.0,1.6666666666666698,0.8660254037844392
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,2.0,1.22474487139159
simulated,en,5.0,1.0,0.0
simulated,en,5.0,1.8,1.09544511501033
simulated,en,5.0,3.6,1.14017542509914
simulated,en,5.0,4.4,0.547722557505166
simulated,en,8.0,4.0,0.7559289460184542
simulated,en,5.0,3.2,0.8366600265340759
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,2.2,1.30384048104053
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,2.4,0.547722557505166
simulated,en,5.0,3.0,1.22474487139159
simulated,en,5.0,2.0,0.0
simulated,en,5.0,1.8,0.4472135954999579
simulated,en,5.0,1.0,0.0
simulated,en,8.0,4.25,0.707106781186548
simulated,en,5.0,3.0,0.0
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,3.0,0.707106781186548
simulated,en,5.0,3.2,0.4472135954999579
simulated,en,5.0,2.2,0.8366600265340759
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,1.8,0.8366600265340759
simulated,en,4.0,2.5,0.577350269189626
simulated,en,5.0,1.6,0.547722557505166
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,5.0,4.8,0.4472135954999579
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,3.8,0.4472135954999579
simulated,en,5.0,3.6,0.8944271909999159
simulated,en,5.0,4.4,0.547722557505166
simulated,en,5.0,1.4,0.547722557505166
simulated,en,5.0,3.0,1.22474487139159
simulated,en,4.0,3.25,0.957427107756338
simulated,en,5.0,2.0,0.707106781186548
simulated,en,5.0,2.8,1.30384048104053
simulated,en,5.0,1.2,0.4472135954999579
simulated,en,5.0,2.0,1.22474487139159
